File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
37175f0d-0356-489b-aaba-cd4d75d1f44d	HILLY_p_TCGA_b90_wRedos_SNP_N_GenomeWideSNP_6_G03_748100.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-DV-5566	TCGA-DV-5566-01A	Primary Tumor
abdb5997-85ac-45ff-b27f-12df7e0210c2	NARKY_p_TCGAb69_SNP_N_GenomeWideSNP_6_F07_697838.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-BP-4964	TCGA-BP-4964-11A	Solid Tissue Normal
0be2e699-7dc3-4991-a4e1-8d56a54ae6c7	e68b0db1-da01-475f-aa4e-6f7f87bbc135.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CZ-5451	TCGA-CZ-5451-11A	Solid Tissue Normal
9a0555f7-8847-4209-acce-a9ae2a5247a3	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-CJ-4897-01A-03D-1424-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-CJ-4897	TCGA-CJ-4897-01A	Primary Tumor
cef4af9e-157c-4e7d-8ef6-862f9eb5a701	ca5657d1-b366-43f4-8572-f5d28251a8f5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CZ-5458	TCGA-CZ-5458-11A	Solid Tissue Normal
ec8e77ca-b08c-4384-8d45-b033a37b6a6f	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5175-11A-01D-1424-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-BP-5175	TCGA-BP-5175-11A	Solid Tissue Normal
c3d54fc0-16ed-482a-8767-5e9e009735d9	REEDY_p_TCGAb65_SNP_N_GenomeWideSNP_6_D08_697612.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-CJ-4868	TCGA-CJ-4868-01A	Primary Tumor
d688709c-86cd-4ddc-b92d-868cc8ed00ee	c5c1bb83-c625-412a-9477-dcabdbb080cb.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-4699	TCGA-B0-4699-01A	Primary Tumor
e5e8e0b7-9735-4df6-b1e5-b7ac0ab7d6eb	jhu-usc.edu_KIRC.HumanMethylation27.5.lvl-3.TCGA-BP-4967-11A-01D-1332-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-BP-4967	TCGA-BP-4967-11A	Solid Tissue Normal
2ef2501f-a8b0-4023-ab40-778d15e52498	jhu-usc.edu_KIRC.HumanMethylation27.2.lvl-3.TCGA-B2-4099-11A-01D-1186-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B2-4099	TCGA-B2-4099-11A	Solid Tissue Normal
a9d706eb-4801-4357-a823-cd5b070da8a5	NARKY_p_TCGAb69_SNP_N_GenomeWideSNP_6_E09_697802.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-BP-4970	TCGA-BP-4970-01A	Primary Tumor
ecd27ef7-e874-41e4-baab-2145783cbbdc	NINES_p_TCGAb68_SNP_N_GenomeWideSNP_6_G09_730530.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-B0-5108	TCGA-B0-5108-01A	Primary Tumor
c61cca3f-a115-4ba2-8346-d688d8ed1998	92de83d1-ba60-413c-8d21-d066505fe306.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-BP-4329	TCGA-BP-4329-01A	Primary Tumor
4d2d53fa-2f78-4d26-9110-25941c46eb4f	REEDY_p_TCGAb65_SNP_N_GenomeWideSNP_6_A12_697670.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-CZ-4858	TCGA-CZ-4858-11A	Solid Tissue Normal
d8125c98-61f5-4518-83de-20f9b50d8953	PLENA_p_TCGAb63and64_SNP_N_GenomeWideSNP_6_G02_697232.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-AK-3428	TCGA-AK-3428-10A	Blood Derived Normal
f7458082-8dc0-414a-b4ad-b697d71c0873	SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_D06_697484.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-BP-4765	TCGA-BP-4765-11A	Solid Tissue Normal
e2488442-9e1b-47e2-9ed1-aa59260c9810	72352a11-0bc7-489d-9eb9-64725bd5b504.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-5705	TCGA-B0-5705-01A	Primary Tumor
30d35ac9-5237-461e-830e-68c882de280b	KHADI_p_TCGAb79_PlusRedos_SNP_N_GenomeWideSNP_6_B05_729866.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-B2-4098	TCGA-B2-4098-10A	Blood Derived Normal
a15150df-82d5-4a5c-a116-cb37dbfef39a	4c104f46-9c52-4765-96ad-9d926823327f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B2-5633	TCGA-B2-5633-01A	Primary Tumor
1aa56469-c54a-4af1-b755-03957a417870	NINES_p_TCGAb68_SNP_N_GenomeWideSNP_6_D04_730522.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-B0-4823	TCGA-B0-4823-01A	Primary Tumor
a24b26a7-ea8a-4640-8c67-99733722fa34	d00969cc-cb87-4d1c-bbd7-73fe817f98d5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B8-5546	TCGA-B8-5546-01A	Primary Tumor
e8b5d26c-c1fb-443e-b74c-6291867faae3	2fc73f79-d413-4797-887a-3c425ef247c4.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-A3-3329	TCGA-A3-3329-01A	Primary Tumor
0c09301d-a6b9-4d1d-bfde-7e85e9fb642f	NINES_p_TCGAb68_SNP_N_GenomeWideSNP_6_B09_730574.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-B0-5099	TCGA-B0-5099-01A	Primary Tumor
8f560c29-595e-4831-95cc-eadb7e884217	MANIA_p_TCGASNP_b82and51R_N_GenomeWideSNP_6_G12_734946.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-CZ-5469	TCGA-CZ-5469-01A	Primary Tumor
11696db7-aaca-42e5-901c-b8ecf93131e8	DEBUT_p_TCGAb45_81_wRedosSNP_N_GenomeWideSNP_6_D07_729538.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-A3-3347	TCGA-A3-3347-01A	Primary Tumor
6e0004a3-b733-49db-a98d-3963275eee8b	fddf0083-59bd-4352-8e3d-7e5715f6d5b0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B0-4697	TCGA-B0-4697-01A	Primary Tumor
5d51616e-b448-429e-b80c-d47bf372d668	62e1cf91-f935-4bda-8e4e-cdcd40d09052.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CW-5583	TCGA-CW-5583-01A	Primary Tumor
629f4d61-7460-4dc7-a9d0-622adda7b670	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5187-11A-01D-1424-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-BP-5187	TCGA-BP-5187-11A	Solid Tissue Normal
9d61fda0-12c5-4215-8e9d-21d5f84e7615	2a9df3e0-9904-4689-8a62-095ad5eab2e2.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-5113	TCGA-B0-5113-01A	Primary Tumor
f09e5b56-a7a4-48b4-af4c-3a5dc7d27b29	jhu-usc.edu_KIRC.HumanMethylation27.3.lvl-3.TCGA-BP-4335-01A-01D-1284-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-BP-4335	TCGA-BP-4335-01A	Primary Tumor
bbfdb319-a238-4d90-b6d0-b45a479d515f	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4822-01A-01D-1275-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-4822	TCGA-B0-4822-01A	Primary Tumor
3300c262-1f3a-4b7d-a4e8-3b8a0aaeab76	REEDY_p_TCGAb65_SNP_N_GenomeWideSNP_6_D10_697762.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-CZ-4858	TCGA-CZ-4858-01A	Primary Tumor
123e89e4-a93d-46cb-980e-d1acb1297e54	1d5e00c4-5c82-4035-8304-841ba81c61fd.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-BP-4331	TCGA-BP-4331-01A	Primary Tumor
7c04fe80-e8e8-41dc-b95f-8b8eb458ab82	REEDY_p_TCGAb65_SNP_N_GenomeWideSNP_6_C09_697684.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-CJ-4888	TCGA-CJ-4888-01A	Primary Tumor
58e9926b-a99e-477a-8900-3d303275c74f	d5006265-675c-4f52-87f7-390f92133258.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-BP-4781	TCGA-BP-4781-01A	Primary Tumor
d6aae2a4-3b1a-4255-889a-95d585b089ac	2882b10d-dc76-4940-9295-e268b88109b4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-BP-4797	TCGA-BP-4797-01A	Primary Tumor
7238008b-60a4-4757-8d79-e08eb828dd0f	REEDY_p_TCGAb65_SNP_N_GenomeWideSNP_6_G12_697626.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-B0-4838	TCGA-B0-4838-01A	Primary Tumor
0a1463e2-f495-4b87-b040-5cd21ab4496a	SOOKS_p_TCGA_b90_SNP_N_GenomeWideSNP_6_G10_748600.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-B0-5706	TCGA-B0-5706-01A	Primary Tumor
8439d23c-d1ec-4871-8bcf-1f6064dbd3bc	6a058f09-eac6-40d3-a24f-da1cb0371a2b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-A3-3352	TCGA-A3-3352-01A	Primary Tumor
c79a65f7-4dbf-4054-acd6-b5533b748eb8	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5192-01A-01D-1424-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-BP-5192	TCGA-BP-5192-01A	Primary Tumor
878f2b0f-cbfc-43fc-9d53-5bb9be290ae0	DEBUT_p_TCGAb45_81_wRedosSNP_N_GenomeWideSNP_6_G01_729440.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-CJ-4636	TCGA-CJ-4636-01A	Primary Tumor
3e751b21-66f8-4d8c-81ba-7cc5e9b1c527	bdcac379-8e20-436c-af3c-cc906ffe56bd.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-DV-A4VX	TCGA-DV-A4VX-01A	Primary Tumor
4ed67585-5e85-4ec9-852c-5df5c58584d5	NINES_p_TCGAb68_SNP_N_GenomeWideSNP_6_F02_730542.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-BP-4993	TCGA-BP-4993-11A	Solid Tissue Normal
21788364-775a-4c5e-b584-ff304aee708d	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4849-11A-01D-1275-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-4849	TCGA-B0-4849-11A	Solid Tissue Normal
58c641df-a333-441d-97ad-73cedd8203e8	TARSI_p_TCGAb70_SNP_N_GenomeWideSNP_6_H06_742068.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-BP-5187	TCGA-BP-5187-01A	Primary Tumor
f1af2d03-7384-4698-8674-5b63f0339e7b	cc36843b-e6af-4a45-a525-0dd34dd115fb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B0-4844	TCGA-B0-4844-01A	Primary Tumor
0c5ebdcf-16c1-49aa-80f7-ff4a5d0230b0	0f49ba4d-96ff-4139-abb7-445e0a7a960e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B2-5639	TCGA-B2-5639-01A	Primary Tumor
a4267fb4-5b63-4122-b819-71d81e6043cc	106e73dd-6b9e-4b30-8a21-159d1ba653b4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-BP-5187	TCGA-BP-5187-01A	Primary Tumor
d9e8688f-73cd-40d6-8ada-f6b5233db5d7	ce4fd972-8205-49b7-89d8-7c4525b510b2.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-4693	TCGA-B0-4693-01A	Primary Tumor
f89b7980-2be7-4f19-a47f-16dea2357464	BEFIT_p_TCGAb32_SNP_S_GenomeWideSNP_6_E07_584980.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-A3-3326	TCGA-A3-3326-01A	Primary Tumor
f82e58a1-05b3-46e3-b5a8-2565297fa762	a0c716d7-ab86-4381-9f1c-11f5e4d386ca.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CJ-5684	TCGA-CJ-5684-01A	Primary Tumor
3aae51a3-067e-4df1-b9d9-4c353a0542c7	NARKY_p_TCGAb69_SNP_N_GenomeWideSNP_6_F01_697898.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-BP-4971	TCGA-BP-4971-01A	Primary Tumor
e0c49743-1d7c-4ec7-876f-3810e10b2f03	631ba396-a485-432c-90ee-68324fcbbd4c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-BP-4760	TCGA-BP-4760-01A	Primary Tumor
2f372bbd-695a-4fb5-b775-9305383569b2	PLENA_p_TCGAb63and64_SNP_N_GenomeWideSNP_6_C07_697222.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-B0-4718	TCGA-B0-4718-01A	Primary Tumor
cda1aaa9-9806-4cd6-bf62-dc496b5b2c48	SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_H05_697414.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-BP-4327	TCGA-BP-4327-11A	Solid Tissue Normal
7560d5c9-cec6-4238-b70c-90ed22ecc3ad	HILLY_p_TCGA_b90_wRedos_SNP_N_GenomeWideSNP_6_F04_748064.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-CW-5588	TCGA-CW-5588-11A	Solid Tissue Normal
28b98661-6c27-448c-8db2-dbb071ae499c	OWNED_p_TCGA_b102_105_SNP_N_GenomeWideSNP_6_E12_777154.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-EU-5907	TCGA-EU-5907-10A	Blood Derived Normal
b2744a25-54cd-425a-b307-e465136d7da5	SITUS_p_TCGAb50_SNP_N_GenomeWideSNP_6_D11_680076.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-BP-4161	TCGA-BP-4161-11A	Solid Tissue Normal
6e54126d-7fa1-49cb-b192-95570d8f8347	DEBUT_p_TCGAb45_81_wRedosSNP_N_GenomeWideSNP_6_F08_729432.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-A3-3362	TCGA-A3-3362-01A	Primary Tumor
dc74d729-e304-4696-aa12-f3c7389a28f5	d3529771-ebfb-4bea-8ae2-8823e48dd53a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-AK-3445	TCGA-AK-3445-01A	Primary Tumor
4b78fa64-d210-435b-932a-927c9804b394	NARKY_p_TCGAb69_SNP_N_GenomeWideSNP_6_D08_697786.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-BP-5000	TCGA-BP-5000-11A	Solid Tissue Normal
5bc01f75-140f-4408-8dd6-20b45a406a03	b1e30e88-8c55-4d78-ad07-c0ae879fb566.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CW-6087	TCGA-CW-6087-01A	Primary Tumor
a98b14af-8581-440d-b974-d305e788af28	MANIA_p_TCGASNP_b82and51R_N_GenomeWideSNP_6_B08_734864.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-CZ-4864	TCGA-CZ-4864-11A	Solid Tissue Normal
1bd99108-25d9-4a68-8ba5-6df0c193b31b	bf10b66f-f192-44fe-9580-16599fb7904b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CJ-4876	TCGA-CJ-4876-01A	Primary Tumor
b15ef305-d2be-4503-9953-a116f8aa5b9b	d7e7ad52-ecde-4744-b4e7-28dea4d186da.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CW-5583	TCGA-CW-5583-01A	Primary Tumor
7d3cc72a-f7b2-4df5-97d3-993784a2c852	PLENA_p_TCGAb63and64_SNP_N_GenomeWideSNP_6_C02_697322.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-AK-3450	TCGA-AK-3450-10A	Blood Derived Normal
bbee8a52-fdcf-464b-81b9-c51feda69618	SOOKS_p_TCGA_b90_SNP_N_GenomeWideSNP_6_B04_748604.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-A3-3387	TCGA-A3-3387-11A	Solid Tissue Normal
b8573af1-25d7-49af-9193-cdda46f62891	jhu-usc.edu_KIRC.HumanMethylation450.9.lvl-3.TCGA-B8-A54J-01A-11D-A33L-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B8-A54J	TCGA-B8-A54J-01A	Primary Tumor
eb88a803-02b2-4c39-8642-ca59beaa57e0	SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_G10_697504.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-BP-4160	TCGA-BP-4160-01A	Primary Tumor
71668b57-2750-4f49-9ab7-098d66aa9c85	26a6f9a8-7fb5-4a18-bebb-bdb9ad451116.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B0-5709	TCGA-B0-5709-01A	Primary Tumor
ccb380c0-ae2c-44d4-834a-9f05f9b2733d	jhu-usc.edu_KIRC.HumanMethylation27.2.lvl-3.TCGA-B2-4102-11A-01D-1186-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B2-4102	TCGA-B2-4102-11A	Solid Tissue Normal
d49eb60a-5d82-4e32-a5eb-0c7668f99bf4	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-CZ-4865-01A-02D-1500-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-CZ-4865	TCGA-CZ-4865-01A	Primary Tumor
fbf0a121-cc0d-4895-b2ed-c4019462a82f	NARKY_p_TCGAb69_SNP_N_GenomeWideSNP_6_D02_697864.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-BP-5009	TCGA-BP-5009-01A	Primary Tumor
46168b5c-bea0-4e00-81e3-c83c08d668b4	89cc889f-83d1-4fc3-a7fb-31c96128d55c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-A3-3363	TCGA-A3-3363-01A	Primary Tumor
f112208e-27df-48cc-8cb5-731aa12d1e2e	SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_B12_697566.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-BP-4765	TCGA-BP-4765-01A	Primary Tumor
5f3341c8-ccdd-452e-bffd-b7524981f787	SITUS_p_TCGAb50_SNP_N_GenomeWideSNP_6_D04_680180.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-B8-4154	TCGA-B8-4154-01A	Primary Tumor
7dac94ba-100b-4256-8a7a-65770bef3cf5	SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_D12_697580.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-BP-4345	TCGA-BP-4345-11A	Solid Tissue Normal
d94a19cf-7bd8-4b6d-b218-16ff328f1251	0af9ed7c-6508-4988-a2d2-66806cf14c95.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-BP-5195	TCGA-BP-5195-01A	Primary Tumor
a96b501d-6528-4b95-a513-8feb56ea1925	d828564f-a08a-49cc-b4d5-7f18a27631cb.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CZ-5985	TCGA-CZ-5985-11A	Solid Tissue Normal
ad6ecd08-3949-4a51-995f-1d4dc6e17059	SOOKS_p_TCGA_b90_SNP_N_GenomeWideSNP_6_D08_748474.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-B8-5550	TCGA-B8-5550-01A	Primary Tumor
1cb39f14-c8b9-4be9-9e7b-f6100c8dfbb3	SOOKS_p_TCGA_b90_SNP_N_GenomeWideSNP_6_B07_748616.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-B2-5639	TCGA-B2-5639-10A	Blood Derived Normal
cb782c0e-7638-47d0-ac21-a008939c9aeb	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4714-01A-01D-1275-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-4714	TCGA-B0-4714-01A	Primary Tumor
28d321c0-556b-490e-bac1-4ca83303cc1c	MANIA_p_TCGASNP_b82and51R_N_GenomeWideSNP_6_D06_734850.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-CZ-5459	TCGA-CZ-5459-01A	Primary Tumor
375bbc49-1173-4b8b-9827-812c12893ad9	895726e2-de87-403d-be1f-0a0617e650d7.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B4-5834	TCGA-B4-5834-01A	Primary Tumor
131be75f-a780-44ac-8f1e-9c1e77f34835	6a920e91-ae49-4cdb-95c8-e45908e4dc75.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CZ-5456	TCGA-CZ-5456-11A	Solid Tissue Normal
20f8de5f-87df-4611-af6f-298f4b3128df	jhu-usc.edu_KIRC.HumanMethylation27.2.lvl-3.TCGA-B8-4148-01A-01D-1186-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B8-4148	TCGA-B8-4148-01A	Primary Tumor
04c80f6c-2ea2-46d4-a1a0-a512bc114988	PLENA_p_TCGAb63and64_SNP_N_GenomeWideSNP_6_H07_697258.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-B0-4691	TCGA-B0-4691-11A	Solid Tissue Normal
003ac854-552e-4c19-99e6-9b97892044c7	jhu-usc.edu_KIRC.HumanMethylation27.3.lvl-3.TCGA-BP-4345-11A-01D-1284-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-BP-4345	TCGA-BP-4345-11A	Solid Tissue Normal
9f075c0e-6113-4e87-961a-457d474e5099	NINES_p_TCGAb68_SNP_N_GenomeWideSNP_6_E07_730662.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-B0-5092	TCGA-B0-5092-11A	Solid Tissue Normal
6ce7443c-3701-4093-a2b4-cbabfef8e97e	SITUS_p_TCGAb50_SNP_N_GenomeWideSNP_6_C03_680200.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-B8-4619	TCGA-B8-4619-10A	Blood Derived Normal
cf4f28f0-61ca-40f4-a18b-475a4c383a05	SITUS_p_TCGAb50_SNP_N_GenomeWideSNP_6_A05_680048.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-A3-3362	TCGA-A3-3362-01A	Primary Tumor
34dd25b2-d3ea-4462-b70b-b2e5e377cad0	BEFIT_p_TCGAb32_SNP_S_GenomeWideSNP_6_E04_584924.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-A3-3378	TCGA-A3-3378-11A	Solid Tissue Normal
33fc60e6-fe0d-4216-bb94-17355d7a661b	0b4365d7-4125-484c-8d19-8bf5545eab71.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CZ-5986	TCGA-CZ-5986-01A	Primary Tumor
7ffa4f6d-cbb4-433d-a36d-f1a3b0a0a7bb	35d184b2-d166-4948-a16d-0ac8dc2e3ed4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-5701	TCGA-B0-5701-11A	Solid Tissue Normal
d436e00d-2964-493a-a24c-2c24c1b0aee1	891f9d70-e716-4fc9-b53e-f120da74eea3.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CJ-4882	TCGA-CJ-4882-01A	Primary Tumor
21c97ddd-09c4-4915-acba-626d764f69d7	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4814-01A-01D-1275-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-4814	TCGA-B0-4814-01A	Primary Tumor
